company_code,short_name,country,isin_code,sector_group,sector,share_currency,reference_currency
5422,Cellcast,UK,GB00B0GWFM68,media publishing,advertising — marketing — media — e—commerce,GBP,GBP
5423,Regency Mines,UK,GB00BYVT4J08,primary production,metals and minerals mining and exploration,GBP,GBP
5424,Agronomics,UK,IM00B6QH1J21,healthcare,pharmaceuticals and biosciences,GBP,GBP
5425,Vertu Capital,UK,KYG9341F1081,services,financial services,GBP,GBP
5426,Ass Brit Eng,UK,GB0007395642,industrial,engines and heavy machinery,GBP,GBP
5427,Pipehawk,UK,GB0003010609,electrical electronic,electrical equipment,GBP,GBP
5428,Pembridge Res,UK,GB00B3ZW6Z85,primary production,metals and minerals mining and exploration,GBP,USD
5429,Bonhill Grp,UK,GB00BFWYSS80,media publishing,advertising — marketing — media — e—commerce,GBP,GBP
5431,Spitfire Oil,Australia,BMG836741048,primary production,oil and gas,GBP,AUD
5433,Physiomics,UK,GB00B04QT956,healthcare,pharmaceuticals and biosciences,GBP,GBP
5434,Sunrise Res,UK,GB00B075Z681,primary production,metals and minerals mining and exploration,GBP,GBP
5435,Clontarf Energy,UK,GB00B09WLX62,industrial,oil and gas drilling and exploration,GBP,GBP
5436,Kodal Minerals,UK,GB00BH3X7Y70,primary production,metals and minerals mining and exploration,GBP,GBP
5437,Gunsynd,UK,GB00B4WKYH05,primary production,metals and minerals mining and exploration,GBP,GBP
5438,Goldstone Res,South Africa,JE00BRJ8YF63,primary production,metals and minerals mining and exploration,GBP,USD
5439,Marechale Cap,UK,GB0005401087,services,financial services,GBP,GBP
5440,Ince Group,UK,GB00BZBY3Y09,services,HR and recruitment,GBP,GBP
5441,Conroy Gold,Ireland,IE00BZ4BTZ13,primary production,metals and minerals mining and exploration,GBP,EUR
5442,New Trend Lifes,Singapore,GB00B8L0LP68,consumer,miscellaneous consumer services,GBP,SGD
5443,Arkle Resources,Ireland,IE00B2357X72,primary production,metals and minerals mining and exploration,GBP,EUR
5444,Eenergy Group,UK,GB00B06K1665,primary production,metals and minerals mining and exploration,GBP,GBP
5445,Nu,UK,GB00B29T9605,primary production,oil and gas,GBP,GBP
5446,Mineral & Fin,UK,KYG6181G1055,services,financial services,GBP,GBP
5448,Walcom,China inc HK,VGG574851074,healthcare,pharmaceuticals and biosciences,GBP,HKD
5449,Tiger Resource,UK,GB0002308525,primary production,metals and minerals mining and exploration,GBP,GBP
5450,Prospex Oil,UK,GB00BW4NPC58,primary production,metals and minerals mining and exploration,GBP,GBP
5451,Digitalbox,UK,GB00BJK9H642,services,financial services,GBP,GBP
5452,Eurocastle Inv,Netherlands,GB00B94QM994,services,financial services,EUR,EUR
5453,Echo Energy,UK,GB00BF0YPG76,primary production,oil and gas,GBP,GBP
5454,Anglo African,UK,GB00B7V2GY97,primary production,agribusiness agriculture and fishing,GBP,GBP
5455,1nkemia,Spain,ES0156303002,healthcare,pharmaceuticals and biosciences,EUR,EUR
5457,Blue Star Cap,UK,GB00B02SSZ25,services,financial services,GBP,GBP
5458,Starvest,UK,GB0009619817,services,financial services,GBP,GBP
5459,UP Global,UK,GB00BYX7MG58,consumer,household appliances and hardware,GBP,GBP
5460,Pires Invs,UK,GB00B1XLNB88,services,financial services,GBP,GBP
5461,Van Elle,UK,GB00BYX4TP46,services,engineering and technical services,GBP,GBP
5462,SigmaRoc,UK,GB00BYX5K988,IT,internet and networking services,GBP,GBP
5463,IQ,UK,JE00BD4H0R42,real estate,diversified real estate,GBP,GBP
5464,Velocity Compo,UK,GB00BF339H01,technology,research and specialist materials,GBP,GBP
5466,Live Comp,UK,GB00BGSGT481,media publishing,advertising — marketing — media — e—commerce,GBP,GBP
5467,RPC,UK,GB0007197378,industrial,packaging,GBP,GBP
5468,Tower Res,UK,GB00B05KQ069,primary production,oil and gas,GBP,USD
5469,Travelport,UK,BMG9019D1048,consumer,hotels travel gambling and leisure,USD,USD
5470,MakeMyTrip,India,MU0295S00016,consumer,hotels travel gambling and leisure,USD,USD
5471,eDreams Odigeo,Luxembourg,LU1048328220,consumer,hotels travel gambling and leisure,EUR,EUR
5472,Lastminute.com,Netherlands,NL0010733960,consumer,hotels travel gambling and leisure,CHF,EUR
5474,BTG Hotels,China inc HK,CNE0000012Q3,consumer,hotels travel gambling and leisure,CNY,CNY
5475,Spirit Airlines,USA,US8485771021,transport,airlines,USD,USD
5476,SkyWest,USA,US8308791024,consumer,hotels travel gambling and leisure,USD,USD
5477,Norwegian Cruis,USA,BMG667211046,consumer,hotels travel gambling and leisure,USD,USD
5478,Royal Caribbean,USA,LR0008862868,consumer,hotels travel gambling and leisure,USD,USD
5479,Baoshan Iron,China inc HK,CNE0000015R4,primary production,steel production and products,CNY,CNY
5480,BOE Technology,China inc HK,CNE0000016L5,electrical electronic,electronic finished products,CNY,CNY
5481,Capilano Honey,Australia,AU000000CZZ3,consumer,food manufacturers,AUD,AUD
5482,Finders Res,Australia,AU000000FND9,primary production,metals and minerals mining and exploration,AUD,AUD
5483,Chongqing Auto,China inc HK,CNE000000N14,vehicles,car truck and bus manufacturers,CNY,CNY
5484,Gree Electric,China inc HK,CNE0000001D4,consumer,household appliances and hardware,CNY,CNY
5486,Cardinal Res,Australia,AU000000CDV9,primary production,metals and minerals mining and exploration,AUD,AUD
5487,Gazal Corp,Australia,AU000000GZL4,consumer,diversified wholesale and retail,AUD,AUD
5488,Midea Group,China inc HK,CNE100001QQ5,consumer,household appliances and hardware,CNY,CNY
5489,SAIC Motor,China inc HK,CNE000000TY6,vehicles,car truck and bus manufacturers,CNY,CNY
5490,Structural Mon,Australia,AU000000SMN3,technology,high precision and instrumentation products,AUD,AUD
5491,Gascoyne Res�,Australia,AU000000GCY6,primary production,metals and minerals mining and exploration,AUD,AUD
5492,WH Group,China inc HK,KYG960071028,consumer,food manufacturers,HKD,HKD
5493,Sumber Alfaria,Indonesia,ID1000128705,consumer,diversified wholesale and retail,IDR,IDR
5494,Celltrion Inc,Korea,KR7068270008,healthcare,pharmaceuticals and biosciences,KRW,KRW
5495,Hanmi Science,Korea,KR7008930000,healthcare,pharmaceuticals and biosciences,KRW,KRW
5496,KAKAO,Korea,KR7035720002,media publishing,advertising — marketing — media — e—commerce,KRW,KRW
5497,Samsung SDS,Korea,KR7018260000,services,business services,KRW,KRW
5498,Hartalega,Malaysia,MYL5168OO009,industrial,rubber and plastics,MYR,MYR
5499,MY Airports,Malaysia,MYL5014OO005,transport,airports,MYR,MYR
5500,MMC Corp,Malaysia,MYL2194OO008,construction,infrastructure construction and services,MYR,MYR
5501,QL Resources,Malaysia,MYL7084OO006,primary production,agribusiness agriculture and fishing,MYR,MYR
5502,Top Glove,Malaysia,MYL7113OO003,healthcare,healthcare products,MYR,MYR
5503,YTL Corp,Malaysia,MYL4677OO000,conglomerates,diversified conglomerates,MYR,MYR
5504,Banyan Tree,Singapore,SG1T49930665,real estate,real estate services,SGD,SGD
5505,Singapore Press,Singapore,SG1P66918738,media publishing,publishing and printing,SGD,SGD
5506,Eclat Textile,Taiwan,TW0001476000,consumer,textiles,TWD,TWD
5507,Feng Tay,Taiwan,TW0009910000,consumer,clothing and shoe manufacturers,TWD,TWD
5508,HIWIN Tech,Taiwan,TW0002049004,industrial,industrial equipment and light machinery,TWD,TWD
5509,Indorama Vntrs,Thailand,TH1027010012,consumer,textiles,THB,THB
5510,Saha Pathan,Thailand,TH0035010Z14,consumer,diversified wholesale and retail,THB,THB
5511,Italian,Thailand,TH0438010Z10,construction,infrastructure construction and services,THB,THB
5513,Siemens,Germany,DE0007236101,industrial,power nuclear and heavy engineering,EUR,EUR
5514,Agrana,Austria,AT0000603709,consumer,food manufacturers,EUR,EUR
5515,Porr,Austria,AT0000609607,construction,infrastructure construction and services,EUR,EUR
5516,C,Austria,AT0000613005,services,financial services,EUR,EUR
5517,CA Immobilien,Austria,AT0000641352,real estate,diversified real estate,EUR,EUR
5518,Lenzing,Austria,AT0000644505,chemicals,chemicals and petrochemicals,EUR,EUR
5519,S Immo AG,Austria,AT0000652250,real estate,diversified real estate,EUR,EUR
5522,EVN,Austria,AT0000741053,utilities,electricity distribution and generation,EUR,EUR
5523,Frauenthal,Austria,AT0000762406,industrial,diversified industrial,EUR,EUR
5524,Sanochemia,Austria,AT0000776307,healthcare,pharmaceuticals and biosciences,EUR,EUR
5525,Fabasoft,Austria,AT0000785407,IT,software providers,EUR,EUR
5526,Semperit,Austria,AT0000785555,industrial,rubber and plastics,EUR,EUR
5528,UBM Development,Austria,AT0000815402,real estate,diversified real estate,EUR,EUR
5529,Unternehmens,Austria,AT0000816301,services,financial services,EUR,EUR
5530,DO & Co,Austria,AT0000818802,consumer,restaurants,EUR,EUR
5531,Watpac,Australia,AU000000WTP5,industrial,diversified industrial,AUD,AUD
5532,Warimpex Fin,Austria,AT0000827209,real estate,real estate services,EUR,EUR
5533,Mayr Melnhof,Austria,AT0000938204,industrial,packaging,EUR,EUR
5534,Schoeller,Austria,AT0000946652,industrial,oil and gas equipment and services,EUR,EUR
5535,Petro Welt,Austria,AT0000A00Y78,industrial,oil and gas equipment and services,EUR,EUR
5536,PolyNovo,Australia,AU000000PNV0,healthcare,medical equipment,AUD,AUD
5538,Ost Post,Austria,AT0000APOST4,transport,transport logistics and distribution,EUR,EUR
5539,BUWOG,Austria,AT00BUWOG001,real estate,residential real estate,EUR,EUR
5541,Addex Therap,Switzerland,CH0029850754,healthcare,pharmaceuticals and biosciences,CHF,CHF
5542,Adval Tech,Switzerland,CH0008967926,industrial,industrial components,CHF,CHF
5543,Aevis Victoria,Switzerland,CH0012488190,healthcare,healthcare services,CHF,CHF
5544,Arbonia,Switzerland,CH0110240600,industrial,building and construction materials,CHF,CHF
5545,Airesis,Switzerland,CH0010947627,media publishing,advertising — marketing — media — e—commerce,CHF,CHF
5546,Airopack Tech,Switzerland,CH0242606942,industrial,packaging,CHF,CHF
5547,Allreal,Switzerland,CH0008837566,real estate,diversified real estate,CHF,CHF
5548,Alpine Select,Switzerland,CH0019199550,services,financial services,CHF,CHF
5549,Alpiq,Switzerland,CH0034389707,utilities,electricity distribution and generation,CHF,CHF
5550,Also,Switzerland,CH0024590272,IT,search cloud and integrated IT services,CHF,CHF
5552,APG SGA,Switzerland,CH0019107025,media publishing,advertising — marketing — media — e—commerce,CHF,CHF
5553,Ascom,Switzerland,CH0011339204,IT,internet and networking services,CHF,CHF
5554,Autoneum,Switzerland,CH0127480363,vehicles,auto parts and components,CHF,CHF
5555,Bachem,Switzerland,CH0012530207,healthcare,pharmaceuticals and biosciences,CHF,CHF
5556,Sime Darby Pltn,Malaysia,MYL5285OO001,primary production,agribusiness agriculture and fishing,MYR,MYR
5558,Banque C Geneve,Switzerland,CH0001642682,services,banking,CHF,CHF
5560,Banque Vaudoise,Switzerland,CH0015251710,services,banking,CHF,CHF
5563,Basilea Pharma,Switzerland,CH0011432447,healthcare,pharmaceuticals and biosciences,CHF,CHF
5565,Belimo,Switzerland,CH0001503199,industrial,industrial components,CHF,CHF
5566,Bell Food (SW),Switzerland,CH0315966322,consumer,food manufacturers,CHF,CHF
5567,Bellevue Group,Switzerland,CH0028422100,services,banking,CHF,CHF
5568,Bergbahnen EET,Switzerland,CH0214706357,consumer,hotels travel gambling and leisure,CHF,CHF
5570,BFW Liegensch,Switzerland,CH0018206117,real estate,diversified real estate,CHF,CHF
5571,BKW,Switzerland,CH0130293662,industrial,power nuclear and heavy engineering,CHF,CHF
5572,Bobst Group,Switzerland,CH0012684657,industrial,industrial equipment and light machinery,CHF,CHF
5573,Bossard,Switzerland,CH0238627142,industrial,industrial components,CHF,CHF
5574,Bucher Inds,Switzerland,CH0002432174,industrial,industrial equipment and light machinery,CHF,CHF
5575,Burckhardt Comp,Switzerland,CH0025536027,industrial,industrial equipment and light machinery,CHF,CHF
5576,Burkhalter,Switzerland,CH0212255803,services,engineering and technical services,CHF,CHF
5577,BVZ,Switzerland,CH0008207356,transport,railroads and bus services,CHF,CHF
5578,Calida,Switzerland,CH0126639464,consumer,clothing and shoe manufacturers,CHF,CHF
5579,Carlo Gavazzi,Switzerland,CH0011003594,electrical electronic,electronic components,CHF,CHF
5580,Castle Alt Inv,Switzerland,CH0005092751,services,financial services,CHF,CHF
5581,Castle PE,Switzerland,CH0048854746,services,financial services,CHF,CHF
5582,Cembra Money Bk,Switzerland,CH0225173167,services,banking,CHF,CHF
5583,Cham Group,Switzerland,CH0001931853,industrial,paper products (not packaging),CHF,CHF
5584,Medartis,Switzerland,CH0386200239,healthcare,medical equipment,CHF,CHF
5585,GeNeuro,Switzerland,CH0308403085,healthcare,pharmaceuticals and biosciences,EUR,EUR
5586,CI Com,Switzerland,CH0001625810,services,financial services,CHF,CHF
5587,Cicor Tech,Switzerland,CH0008702190,electrical electronic,electronic components,CHF,CHF
5588,Coltene,Switzerland,CH0025343259,healthcare,healthcare products,CHF,CHF
5589,Comet,Switzerland,CH0003825756,technology,high precision and instrumentation products,CHF,CHF
5590,CF Tradition,Switzerland,CH0014345117,services,financial services,CHF,CHF
5591,Conzzeta,Switzerland,CH0244017502,industrial,diversified industrial,CHF,CHF
5592,CPH Chem Papier,Switzerland,CH0001624714,chemicals,specialist chemicals,CHF,CHF
5593,Crealogix,Switzerland,CH0011115703,IT,software providers,CHF,CHF
5594,Datacolor,Switzerland,CH0008531045,technology,high precision and instrumentation products,CHF,CHF
5595,Daetwyler,Switzerland,CH0030486770,industrial,industrial equipment and light machinery,CHF,CHF
5596,Dottikon ES,Switzerland,CH0020739006,chemicals,specialist chemicals,CHF,CHF
5597,Edisun Power EU,Switzerland,CH0024736404,utilities,electricity distribution and generation,CHF,CHF
5598,Sime Darby Prop,Malaysia,MYL5288OO005,real estate,diversified real estate,MYR,MYR
5599,EEII,Switzerland,CH0007162958,utilities,diversified utilities,CHF,CHF
5600,EFG Intl,Switzerland,CH0022268228,services,banking,CHF,CHF
5601,Elma Electronic,Switzerland,CH0005319162,electrical electronic,electronic components,CHF,CHF
5602,Emmi,Switzerland,CH0012829898,consumer,food manufacturers,CHF,CHF
5603,Energiedienst,Switzerland,CH0039651184,utilities,electricity distribution and generation,CHF,CHF
5604,ENR Russia Inv,Switzerland,CH0034476959,services,financial services,CHF,CHF
5605,Evolva,Switzerland,CH0021218067,healthcare,pharmaceuticals and biosciences,CHF,CHF
5606,Feintool Intl,Switzerland,CH0009320091,industrial,industrial equipment and light machinery,CHF,CHF
5607,Flughafn Zuerich,Switzerland,CH0319416936,transport,airports,CHF,CHF
5608,Forbo,Switzerland,CH0003541510,industrial,industrial components,CHF,CHF
5609,GAM,Switzerland,CH0102659627,services,financial services,CHF,CHF
5610,OPENLiMiT,Switzerland,CH0022237009,IT,software providers,EUR,EUR
5612,Goldbach Group,Switzerland,CH0004870942,media publishing,advertising — marketing — media — e—commerce,CHF,CHF
5614,Televerbier,Switzerland,CH0008175645,consumer,hotels travel gambling and leisure,EUR,CHF
5615,Minoteries,Switzerland,CH0012949464,consumer,food manufacturers,CHF,CHF
5616,Gurit,Switzerland,CH0008012236,technology,research and specialist materials,CHF,CHF
5617,HBM Healthcare,Switzerland,CH0012627250,healthcare,pharmaceuticals and biosciences,CHF,CHF
5618,HIAG Immo,Switzerland,CH0239518779,real estate,diversified real estate,CHF,CHF
5619,Highlight Event,Switzerland,CH0003583256,consumer,hotels travel gambling and leisure,CHF,CHF
5620,Hochdorf,Switzerland,CH0024666528,consumer,food manufacturers,CHF,CHF
5621,HuberSuhner,Switzerland,CH0030380734,electrical electronic,cables wires and transmission,CHF,CHF
5622,Huegli,Switzerland,CH0004647951,consumer,food manufacturers,CHF,CHF
5624,INFICON,Switzerland,CH0011029946,technology,high precision and instrumentation products,CHF,CHF
5625,Interroll,Switzerland,CH0006372897,industrial,industrial equipment and light machinery,CHF,CHF
5626,Intershop,Switzerland,CH0273774791,real estate,office commercial and industrial real estate,CHF,CHF
5627,Investis,Switzerland,CH0325094297,real estate,residential real estate,CHF,CHF
5628,IVF Hartmann,Switzerland,CH0187624256,healthcare,healthcare products,CHF,CHF
5629,Jungfraubahn,Switzerland,CH0017875789,consumer,hotels travel gambling and leisure,CHF,CHF
5630,Kardex,Switzerland,CH0100837282,industrial,industrial equipment and light machinery,CHF,CHF
5631,Komax,Switzerland,CH0010702154,industrial,industrial equipment and light machinery,CHF,CHF
5632,Kudelski SA,Switzerland,CH0012268360,IT,internet and networking services,CHF,CHF
5633,SW Umwelttech,Austria,AT0000808209,construction,infrastructure construction and services,EUR,EUR
5634,Kuros Biosci,Switzerland,CH0325814116,healthcare,pharmaceuticals and biosciences,CHF,CHF
5635,Leclanche SA,Switzerland,CH0110303119,electrical electronic,electrical equipment,CHF,CHF
5636,LEM,Switzerland,CH0022427626,technology,high precision and instrumentation products,CHF,CHF
5637,Leonteq,Switzerland,CH0190891181,services,financial services,CHF,CHF
5641,MCH Group,Switzerland,CH0039542854,media publishing,advertising — marketing — media — e—commerce,CHF,CHF
5642,Metall Zug,Switzerland,CH0039821084,industrial,diversified industrial,CHF,CHF
5643,Meyer Burger,Switzerland,CH0108503795,electrical electronic,electronic components,CHF,CHF
